ObsDateTime,Height,Windspeed,WindDirection,Temperature,Pressure,Humidity
02-07-2019 17:58:59,7425.2,8.8,237.07,-14.7,410,54.7
02-07-2019 17:59:00,7430.7,8.79,236.72,-14.7,409.7,57.1
02-07-2019 17:59:01,7436.3,8.72,236.35,-14.8,409.4,55.9
02-07-2019 17:59:02,7441.9,8.81,235.89,-14.8,409.1,55.8
02-07-2019 17:59:03,7447.6,8.83,235.49,-14.8,408.8,58
02-07-2019 17:59:04,7453.4,8.72,234.57,-14.9,408.4,56
02-07-2019 17:59:05,7459.1,8.7,234.07,-14.9,408.1,54.6
02-07-2019 17:59:06,7464.9,8.74,233.15,-14.9,407.8,57
02-07-2019 17:59:07,7470.5,8.83,232.53,-14.9,407.5,57.4
02-07-2019 17:59:08,7476.2,8.92,231.99,-15,407.2,56.2
02-07-2019 17:59:09,7482,8.82,232.12,-15.1,406.9,63.4
02-07-2019 17:59:10,7487.7,8.81,231.75,-15.1,406.6,61.3
02-07-2019 17:59:11,7493.5,8.73,231.66,-15.1,406.3,56.3
02-07-2019 17:59:12,7499.2,8.92,231.49,NaN,406,NaN
02-07-2019 17:59:14,7504.7,9.27,231.05,-15.2,405.7,61.4
02-07-2019 17:59:15,7510.3,9.23,231.44,-15.2,405.4,56.8
02-07-2019 17:59:16,7515.7,9.02,232.06,-15.2,405.1,56
02-07-2019 17:59:17,7521.1,9.13,233.16,-15.3,404.8,57.1
02-07-2019 17:59:18,7526.4,9.2,233.39,NaN,404.5,NaN
02-07-2019 17:59:20,7531.7,9,232.03,-15.4,404.2,55.8
02-07-2019 17:59:21,7537.1,9.14,232.38,-15.4,404,54.7
02-07-2019 17:59:22,7542.8,9.38,233.84,-15.4,403.6,55.3
02-07-2019 17:59:23,7548.3,9.32,234.96,NaN,403.3,NaN
02-07-2019 17:59:25,7553.9,8.97,235.24,-15.5,403,56.3
02-07-2019 17:59:26,7559.6,9.06,236.86,-15.6,402.7,60.3
02-07-2019 17:59:27,7564.9,9.49,236.99,-15.6,402.5,65.6
02-07-2019 17:59:28,7570.3,9.19,234.61,-15.7,402.2,58.2
02-07-2019 17:59:29,7575.2,10.31,239.14,-15.7,401.9,62.8
02-07-2019 17:59:30,7579.5,11.25,243.15,-15.7,401.7,60.5
02-07-2019 17:59:31,7581.2,10.67,247.3,-15.8,401.6,66.1
